epoch,eval_accuracy,eval_balanced_accuracy,eval_f1,eval_f1_Abuse,eval_f1_Hate,eval_f1_Normal,eval_f1_macro,eval_f1_weighted,eval_loss,eval_mcc,eval_num_pred_classes_used,eval_precision_macro,eval_precision_weighted,eval_pred_majority_frac,eval_recall_macro,eval_recall_weighted,eval_runtime,eval_samples_per_second,eval_steps_per_second,grad_norm,learning_rate,loss,step,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.33278145695364236,,,,,,,,,,,,,,,,,,,,22.095335006713867,1.9507042253521128e-05,1.7664923976309856,201,,,,,
0.6655629139072847,,,,,,,,,,,,,,,,,,,,30.339815139770508,1.773767605633803e-05,1.3021334368198072,402,,,,,
0.6655629139072847,0.7514654161781946,0.7363262230182382,0.7425864895050007,0.6933333333333334,0.7440944881889764,0.7903316469926925,0.7425864895050007,0.7453367761471412,0.5794523358345032,0.6061835189508534,3.0,0.774232860143392,0.7701692765473416,0.5873388042203986,0.7363262230182382,0.7514654161781946,39.5933,43.088,2.702,,,,402,,,,,
0.9983443708609272,,,,,,,,,,,,,,,,,,,,52.684261322021484,1.5968309859154933e-05,1.1687515790189678,603,,,,,
1.3311258278145695,,,,,,,,,,,,,,,,,,,,31.247953414916992,1.4198943661971832e-05,0.9607994876690765,804,,,,,
1.3311258278145695,0.7966002344665886,0.7744553352918372,0.780513096266521,0.7747747747747747,0.735812133072407,0.830952380952381,0.780513096266521,0.7943543909718893,0.5040518641471863,0.6717997154278552,3.0,0.794431909135585,0.8016269747389954,0.5293083235638921,0.7744553352918372,0.7966002344665886,38.699,44.084,2.765,,,,804,,,,,
1.663907284768212,,,,,,,,,,,,,,,,,,,,58.41642379760742,1.2429577464788734e-05,0.9236568621735075,1005,,,,,
1.9966887417218544,,,,,,,,,,,,,,,,,,,,46.10809326171875,1.0660211267605637e-05,0.8499137916375156,1206,,,,,
1.9966887417218544,0.8218053927315357,0.8019760662346213,0.8058936088786836,0.8253731343283582,0.75,0.8423076923076923,0.8058936088786836,0.8214663448920069,0.4622626006603241,0.7099523458929249,3.0,0.810213191522528,0.8213346422887962,0.458968347010551,0.8019760662346213,0.8218053927315357,37.7525,45.189,2.834,,,,1206,,,,,
2.3294701986754967,,,,,,,,,,,,,,,,,,,,69.58787536621094,8.890845070422535e-06,0.6060958027246579,1407,,,,,
2.662251655629139,,,,,,,,,,,,,,,,,,,,84.97232818603516,7.121478873239437e-06,0.5867123959669426,1608,,,,,
2.662251655629139,0.8223915592028136,0.8155985969674183,0.8125454207940345,0.8060897435897436,0.7837338262476895,0.8478126925446704,0.8125454207940345,0.8216460888869406,0.5465902090072632,0.7140055375564343,3.0,0.813363289042671,0.8253491289836821,0.4958968347010551,0.8155985969674183,0.8223915592028136,37.8085,45.122,2.83,,,,1608,,,,,
2.9950331125827816,,,,,,,,,,,,,,,,,,,,93.16622161865234,5.352112676056338e-06,0.5919782723953475,1809,,,,,
3.327814569536424,,,,,,,,,,,,,,,,,,,,54.81637191772461,3.5827464788732396e-06,0.4266301624810518,2010,,,,,
3.327814569536424,0.8382180539273154,0.8412986587891531,0.8292324674916505,0.8340943683409436,0.7964601769911505,0.8571428571428571,0.8292324674916505,0.8387900796387697,0.5773980617523193,0.7406494402025854,3.0,0.8199199146586932,0.8408065245202191,0.44314185228604924,0.8412986587891531,0.8382180539273154,38.1631,44.703,2.804,,,,2010,,,,,
3.660596026490066,,,,,,,,,,,,,,,,,,,,13.81357192993164,1.813380281690141e-06,0.3897739619164918,2211,,,,,
3.993377483443709,,,,,,,,,,,,,,,,,,,,60.009132385253906,4.401408450704226e-08,0.33666813788722405,2412,,,,,
3.993377483443709,0.8341148886283705,0.8317116682135693,0.8258787561710091,0.8245210727969349,0.7985347985347986,0.8545803971812941,0.8258787561710091,0.8342055422668676,0.6232106685638428,0.7322117418892712,3.0,0.8210079531350799,0.8349183334110855,0.45955451348182885,0.8317116682135693,0.8341148886283705,36.5662,46.655,2.926,,,,2412,,,,,
4.0,0.8341148886283705,0.8317116682135693,0.8258787561710091,0.8245210727969349,0.7985347985347986,0.8545803971812941,0.8258787561710091,0.8342055422668676,0.6232073903083801,0.7322117418892712,3.0,0.8210079531350799,0.8349183334110855,0.45955451348182885,0.8317116682135693,0.8341148886283705,37.4561,45.547,2.857,,,,2416,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,,,2416,9005283190692864.0,0.8250493015477199,3659.0533,10.563,0.66
